File Name,Topic,Top Category
JonathanDrori_2009U.stm,-1,0.019035060722640492
JonathanDrori_2010U.stm,28,bees
JonathanDrori_2011S.stm,28,bees
JonathanEisen_2012P.stm,0,0.019035060722640492
JonathanFoley_2010X.stm,-1,0.019035060722640492
JonathanHaidt_2008.stm,-1,0.019035060722640492
JonathanHaidt_2012.stm,-1,0.019035060722640492
JonathanHaidt_2012S.stm,10,0.021692012937537072
JonathanHaidt_2016S.stm,1,0.021523210421817093
JonathanHarris_2007.stm,37,0.018720782428164186
JonathanHarris_2007P.stm,11,0.021064375005790892
JonathanKlein_2010U.stm,-1,0.019035060722640492
JonathanMarks_2017X.stm,1,0.021523210421817093
JonathanRossiter_2016X.stm,12,robot
JonathanTepperman_2016T.stm,5,0.023080628427246706
JonathanTrent_2012G.stm,-1,0.019035060722640492
JonathanZittrain_2009G.stm,21,data
JonGosier_2014U.stm,-1,0.019035060722640492
JonMooallem_2014.stm,-1,0.019035060722640492
JonNguyen_2011X.stm,2,0.022567121192084903
JonRonson_2012.stm,-1,0.019035060722640492
JonRonson_2015G.stm,24,0.020450760424449394
JorgeSoto_2014G.stm,0,0.019035060722640492
JoseAntonioAbreu_2009.stm,6,music
JoseMiguelSokoloff_2014G.stm,-1,0.019035060722640492
JosephDeSimone_2015.stm,-1,0.019035060722640492
JosephKim_2013G.stm,23,0.0226992155543412
JosephLekuton_2007G.stm,23,0.0226992155543412
JosephNye_2010G.stm,5,0.023080628427246706
JosephPine_2004.stm,-1,0.019035060722640492
JosephRavenell_2016.stm,-1,0.019035060722640492
JosetteSheeran_2011G.stm,33,0.019935250183761348
JoshLuber_2015S.stm,-1,0.019035060722640492
JoshPrager_2015A.stm,-1,0.019035060722640492
JoshSilver_2009G.stm,-1,0.019035060722640492
JoshuaFoer_2012.stm,-1,0.019035060722640492
JoshuaKlein_2008.stm,17,0.022909609567450247
JoshuaPrager_2013.stm,30,0.028466313189446618
JoshuaPrinceRamus_2006.stm,4,0.023488113470486138
JoshuaPrinceRamus_2009X.stm,4,0.023488113470486138
JoshuaSmith_2016S.stm,0,0.019035060722640492
JoshuaWalters_2011S.stm,-1,0.019035060722640492
JoyBuolamwini_2016X.stm,12,robot
JoySun_2014S.stm,33,0.019935250183761348
JPRangaswami_2012S.stm,36,0.019341585173316998
JR_2011.stm,11,0.021064375005790892
JR_2012.stm,-1,0.019035060722640492
JuanEnriquez_2003.stm,-1,0.019035060722640492
JuanEnriquez_2007S.stm,-1,0.019035060722640492
JuanEnriquez_2009.stm,5,0.023080628427246706
JuanEnriquez_2012S.stm,2,0.022567121192084903
JuanEnriquez_2013U.stm,-1,0.019035060722640492
JuanEnriquez_2015P.stm,31,0.020947818528991302
JuanEnriquez_2016T.stm,-1,0.019035060722640492
JudeKelly_2016W.stm,-1,0.019035060722640492
JudsonBrewer_2015P.stm,-1,0.019035060722640492
JudyJohnston_2013U.stm,-1,0.019035060722640492
JuliaBacha_2011G.stm,1,0.021523210421817093
JuliaBacha_2016T.stm,1,0.021523210421817093
JuliaGalef_2016X.stm,22,0.020501274258659642
JulianaMachadoFerreira_2010U.stm,17,0.022909609567450247
JulianaRotich_2013G.stm,13,africa
JulianAssange_2010G.stm,24,0.020450760424449394
JulianBaggini_2011X.stm,37,0.018720782428164186
JulianTreasure_2009G.stm,6,music
JulianTreasure_2010G.stm,6,music
JulianTreasure_2010GU.stm,6,music
JulianTreasure_2011G.stm,6,music
JulianTreasure_2012G.stm,6,music
JulianTreasure_2013G.stm,6,music
JuliaSweeney_2006.stm,8,0.0243782331085516
JuliaSweeney_2010.stm,-1,0.019035060722640492
JulieBurstein_2012.stm,-1,0.019035060722640492
JulieLythcottHaims_2015P.stm,-1,0.019035060722640492
JulieTaymor_2011.stm,-1,0.019035060722640492
JunoMac_2016X.stm,-1,0.019035060722640492
JustinDavidson_2017S.stm,4,0.023488113470486138
JustinHallTipping_2011G.stm,-1,0.019035060722640492
KailashSatyarthi_2015.stm,-1,0.019035060722640492
KakenyaNtaiya_2012X.stm,23,0.0226992155543412
KakiKing_2008.stm,-1,0.019035060722640492
KamalMeattle_2009U.stm,-1,0.019035060722640492
KandiceSumner_2015X.stm,16,students
KangLee_2016.stm,-1,0.019035060722640492
KareAnderson_2014S.stm,22,0.020501274258659642
KarenArmstrong_2008.stm,1,0.021523210421817093
KarenArmstrong_2009G.stm,26,compassion
KarenBass_2012.stm,-1,0.019035060722640492
KarenThompsonWalker_2012G.stm,3,0.02273409523090512
KarenTse_2011G.stm,1,0.021523210421817093
KarimaBennoune_2014X.stm,-1,0.019035060722640492
KarimAbouelnaga_2017U.stm,16,students
KartickSatyanarayan_2009I.stm,17,0.022909609567450247
KaryMullis_2002.stm,-1,0.019035060722640492
KaryMullis_2009.stm,0,0.019035060722640492
KateAdams_2016S.stm,37,0.018720782428164186
KateHartman_2011.stm,34,0.019782125933178383
KateOrff_2010W.stm,4,0.023488113470486138
KateStafford_2016X.stm,3,0.02273409523090512
KateStone_2013.stm,-1,0.019035060722640492
KatherineFulton_2007.stm,22,0.020501274258659642
KathrynSchulz_2011.stm,36,0.019341585173316998
KathrynSchulz_2011S.stm,-1,0.019035060722640492
KathyHull_2016W.stm,-1,0.019035060722640492
KatieBouman_2016X.stm,2,0.022567121192084903
KatieHinde_2016W.stm,-1,0.019035060722640492
KavitaRamdas_2009I.stm,14,women
KeesMoeliker_2013.stm,17,0.022909609567450247
KeithBarry_2004.stm,38,0.025399006642234663
KeithBellows_2002.stm,27,0.021257480980978592
KeithChen_2012G.stm,5,0.023080628427246706
KeithSchachtandZachKaplan_2005.stm,-1,0.019035060722640492
KellerRinaudo_2013.stm,12,robot
KelliJeanDrinkwater_2016X.stm,-1,0.019035060722640492
KelliSwazey_2013P.stm,-1,0.019035060722640492
KellyMcGonigal_2013G.stm,0,0.019035060722640492
KenGoldberg_2012X.stm,12,robot
KenJennings_2013X.stm,15,0.023368977971229624
KenKamler_2009P.stm,2,0.022567121192084903
KennethCukier_2014S.stm,21,data
KennethLacovara_2016.stm,-1,0.019035060722640492
KennethShinozuka_2014Y.stm,-1,0.019035060722640492
KentLarson_2012X.stm,-1,0.019035060722640492
KeoluFox_2016U.stm,3,0.02273409523090512
KerenElazari_2014.stm,-1,0.019035060722640492
KevinAllocca_2011Y.stm,31,0.020947818528991302
KevinBales_2010.stm,8,0.0243782331085516
KevinBreel_2013X.stm,8,0.0243782331085516
KevinBriggs_2014.stm,3,0.02273409523090512
KevinJones_2015X.stm,-1,0.019035060722640492
KevinKelly_2005.stm,-1,0.019035060722640492
KevinKelly_2007P.stm,-1,0.019035060722640492
KevinKelly_2009X.stm,25,0.019679976280056143
KevinKelly_2016T.stm,25,0.019679976280056143
KevinRudd_2015.stm,5,0.023080628427246706
KevinSlavin_2011G.stm,-1,0.019035060722640492
KevinStone_2010U.stm,0,0.019035060722640492
KevinSurace_2009.stm,10,0.021692012937537072
KhadijaGbla_2014X.stm,13,africa
KhalidaBrohi_2014G.stm,-1,0.019035060722640492
KimberleCrenshaw_2016W.stm,-1,0.019035060722640492
KimberleyMotley_2014G.stm,1,0.021523210421817093
KimGorgens_2010X.stm,-1,0.019035060722640492
KioStark_2016.stm,-1,0.019035060722640492
KiranBedi_2010W.stm,-1,0.019035060722640492
KiranBirSethi_2009I.stm,0,0.019035060722640492
KirbyFerguson_2012G.stm,6,music
KirkCitron_2010.stm,-1,0.019035060722640492
KitraCahana_2014P.stm,-1,0.019035060722640492
KitraCahana_2014U.stm,-1,0.019035060722640492
KnutHaanaes_2015S.stm,-1,0.019035060722640492
KRamdas_2009I.stm,14,women
KristaDonaldson_2013W.stm,-1,0.019035060722640492
KristaTippett_2010Z.stm,26,compassion
KristenAshburn_2003.stm,32,hiv
KristenMarhaver_2015Z.stm,3,0.02273409523090512
KristinaGjerde_2010Z.stm,3,0.02273409523090512
KwabenaBoahen_2007G.stm,25,0.019679976280056143
KwameAnthonyAppiah_2014S.stm,1,0.021523210421817093
LakshmiPratury_2007.stm,-1,0.019035060722640492
LaliteshKatragadda_2009I.stm,-1,0.019035060722640492
LaliteshKattragadda_2009I.stm,-1,0.019035060722640492
LaraSetrakian_2017S.stm,1,0.021523210421817093
LarryBrilliant_2006.stm,-1,0.019035060722640492
LarryBrilliant_2007P.stm,10,0.021692012937537072
LarryBurns_2005.stm,4,0.023488113470486138
LarryLessig_2007.stm,6,music
LarryLessig_2013.stm,35,0.022894804591881087
LarryLessig_2014.stm,25,0.019679976280056143
LarrySmith_2011X.stm,-1,0.019035060722640492
LatifNasser_2015.stm,0,0.019035060722640492
LatifNasser_2015P.stm,-1,0.019035060722640492
LaToyaRubyFrazier_2015U.stm,-1,0.019035060722640492
LauraBoushnak_2014U.stm,1,0.021523210421817093
LauraBoushnak_2016T.stm,1,0.021523210421817093
LauraCarstensen_2011X.stm,-1,0.019035060722640492
LauraGalante_2017.stm,-1,0.019035060722640492
LauraIndolfi_2016U.stm,0,0.019035060722640492
LauraRobinson_2014X.stm,3,0.02273409523090512
LauraSchulz_2015.stm,7,brain
LauraSnyder_2012G.stm,-1,0.019035060722640492
LauraTrice_2008.stm,-1,0.019035060722640492
LauraVanderkam_2016W.stm,22,0.020501274258659642
LaurelBraitman_2014S.stm,-1,0.019035060722640492
LaurenZalaznick_2010W.stm,-1,0.019035060722640492
LaurieGarrett_2007U.stm,0,0.019035060722640492
LaurieSantos_2010G.stm,-1,0.019035060722640492
LawrenceLessig_2010X.stm,-1,0.019035060722640492
LeahBuechley_2011Y.stm,-1,0.019035060722640492
LeanaWen_2014P.stm,0,0.019035060722640492
LeeCronin_2011G.stm,9,0.020598365209050628
LeeCronin_2012G.stm,9,0.020598365209050628
LeeHotz_2010G.stm,-1,0.019035060722640492
LeeMokobe_2015W.stm,8,0.0243782331085516
LeeSmolin_2003.stm,-1,0.019035060722640492
LeilaHoteit_2016S.stm,1,0.021523210421817093
LemnSissay_2012X.stm,37,0.018720782428164186
LemonAndersen_2011Y.stm,15,0.023368977971229624
LennartGreen_2005.stm,-1,0.019035060722640492
LeonardSusskind_2011X.stm,-1,0.019035060722640492
LesleyHazleton_2010X.stm,1,0.021523210421817093
LesleyHazleton_2013G.stm,1,0.021523210421817093
LeslieChang_2012G.stm,5,0.023080628427246706
LeslieMorganSteiner_2012X.stm,-1,0.019035060722640492
LewisPugh_2009G.stm,-1,0.019035060722640492
LewisPugh_2010G.stm,3,0.02273409523090512
LeylaAcaroglu_2013.stm,19,water
LeymahGbowee_2012.stm,23,0.0226992155543412
LianPinKoh_2013G.stm,27,0.021257480980978592
LidiaYuknavitch_2016.stm,15,0.023368977971229624
LindaCliattWayman_2015W.stm,-1,0.019035060722640492
LindaHill_2014X.stm,-1,0.019035060722640492
LindaLiukas_2015X.stm,34,0.019782125933178383
LinusTorvalds_2016.stm,34,0.019782125933178383
LisaBu_2013.stm,8,0.0243782331085516
LisaDyson_2016S.stm,-1,0.019035060722640492
LisaGansky_2011S.stm,5,0.023080628427246706
LisaGenova_2017.stm,-1,0.019035060722640492
LisaHarouni_2011S.stm,-1,0.019035060722640492
LisaKristine_2012X.stm,-1,0.019035060722640492
LisaMargonelli_2010X.stm,10,0.021692012937537072
LisaNip_2015X.stm,2,0.022567121192084903
LiuBolin_2013.stm,11,0.021064375005790892
LizaDonnelly_2010W.stm,8,0.0243782331085516
LizColeman_2009.stm,-1,0.019035060722640492
LizDiller_2007P.stm,-1,0.019035060722640492
LizDiller_2012.stm,4,0.023488113470486138
LordNicholasStern_2014S.stm,10,0.021692012937537072
LorettaNapoleoni_2009G.stm,-1,0.019035060722640492
LorrieCranor_2014X.stm,-1,0.019035060722640492
LouieSchwartzberg_2011U.stm,-1,0.019035060722640492
LouieSchwartzberg_2011X.stm,-1,0.019035060722640492
LouieSchwartzberg_2014.stm,2,0.022567121192084903
LouiseFresco_2009.stm,-1,0.019035060722640492
LouiseLeakey_2008.stm,27,0.021257480980978592
LucaTurin_2005.stm,-1,0.019035060722640492
LucianneWalkowicz_2011G.stm,2,0.022567121192084903
LucianneWalkowicz_2015U.stm,2,0.022567121192084903
LucienEngelen_2011X.stm,0,0.019035060722640492
LucyKalanithi_2016P.stm,0,0.019035060722640492
LucyMcRae_2012.stm,-1,0.019035060722640492
LudwickMarishane_2012S.stm,-1,0.019035060722640492
LuisVonAhn_2011X.stm,-1,0.019035060722640492
LukeSyson_2013X.stm,11,0.021064375005790892
LuxNarayan_2017S.stm,-1,0.019035060722640492
LZGranderson_2012X.stm,-1,0.019035060722640492
MaajidNawaz_2011G.stm,1,0.021523210421817093
MacBarnett_2014X.stm,38,0.025399006642234663
MacStone_2015X.stm,-1,0.019035060722640492
MadeleineAlbright_2010W.stm,-1,0.019035060722640492
MaeJemison_2002.stm,-1,0.019035060722640492
MagdaSayeg_2015Y.stm,-1,0.019035060722640492
MagnusLarsson_2009G.stm,4,0.023488113470486138
MairaKalman_2007.stm,-1,0.019035060722640492
MajoraCarter_2006.stm,-1,0.019035060722640492
MajoraCarter_2010X.stm,20,0.01966286733586073
MalcolmGladwell_2004.stm,-1,0.019035060722640492
MalcolmGladwell_2011G.stm,-1,0.019035060722640492
MalcolmGladwell_2013S.stm,1,0.021523210421817093
MalcolmLondon_2013S.stm,20,0.01966286733586073
MallikaSarabhai_2009I.stm,-1,0.019035060722640492
MallorySoldner_2016S.stm,-1,0.019035060722640492
MalteSpitz_2012G.stm,-1,0.019035060722640492
ManalAlSharif_2013G.stm,1,0.021523210421817093
MandyLenCatron_2015X.stm,-1,0.019035060722640492
MandyLenCatron_SFU_2015X.stm,-1,0.019035060722640492
ManuelLima_2015.stm,17,0.022909609567450247
ManuPrakash_2012G.stm,0,0.019035060722640492
ManwarAli_2016X.stm,1,0.021523210421817093
MarcAbrahams_2014P.stm,7,brain
MarcelDicke_2010G.stm,28,bees
MarcGoodman_2012G.stm,-1,0.019035060722640492
MarcinJakubowski_2011U.stm,-1,0.019035060722640492
MarcKoska_2009G.stm,32,hiv
MarcKushner_2014.stm,4,0.023488113470486138
MarcoAnnunziata_2013S.stm,25,0.019679976280056143
MarcoTempest_2011G.stm,38,0.025399006642234663
MarcoTempest_2012.stm,-1,0.019035060722640492
MarcoTempest_2012G.stm,38,0.025399006642234663
MarcoTempest_2014.stm,12,robot
MarcoTempest_Session4_2012.stm,-1,0.019035060722640492
MarcoTempest_Session7_2011G.stm,38,0.025399006642234663
MarcPachter_2008P.stm,11,0.021064375005790892
MarcusByrne_2012X.stm,28,bees
MarcusduSautoy_2009G.stm,-1,0.019035060722640492
MargaretBourdeaux_2015X.stm,23,0.0226992155543412
MargaretHeffernan_2012G.stm,0,0.019035060722640492
MargaretHeffernan_2013X.stm,-1,0.019035060722640492
MargaretHeffernan_2015W.stm,5,0.023080628427246706
MargaretStewart_2010U.stm,-1,0.019035060722640492
MargaretStewart_2014.stm,-1,0.019035060722640492
MargaretWertheim_2009.stm,-1,0.019035060722640492
MariaBezaitis_2013S.stm,-1,0.019035060722640492
MarianaMazzucato_2013G.stm,-1,0.019035060722640492
MarianBantjes_2010.stm,11,0.021064375005790892
MarianoSigman_2016.stm,-1,0.019035060722640492
MarinaAbramovic_2015.stm,30,0.028466313189446618
MarisaFickJordan_2007G.stm,-1,0.019035060722640492
MarisaFickJordan_2007G2.stm,-1,0.019035060722640492
MarkApplebaum_2012X.stm,6,music
MarkBezos_2011U.stm,30,0.028466313189446618
MarkBittman_2007P.stm,29,food
MarkForsyth_2012X.stm,-1,0.019035060722640492
MarkhamNolan_2012S.stm,-1,0.019035060722640492
MarkKendall_2013G.stm,0,0.019035060722640492
MarkPagel_2011G.stm,6,music
MarkPlotkin_2014G.stm,-1,0.019035060722640492
MarkRonson_2014.stm,15,0.023368977971229624
MarkRoth_2010.stm,-1,0.019035060722640492
MarkShaw_2013.stm,-1,0.019035060722640492
MarkusFischer_2011G.stm,-1,0.019035060722640492
MarlaSpivak_2013G.stm,28,bees
MarleneZuk_2015W.stm,28,bees
MarlonPeterson_2016S.stm,-1,0.019035060722640492
MartineRothblatt_2015.stm,-1,0.019035060722640492
MartinHanczyc_2011S.stm,9,0.020598365209050628
MartinJacques_2010S.stm,5,0.023080628427246706
MartinPistorius_2015X.stm,8,0.0243782331085516
MartinRees_2005G.stm,2,0.022567121192084903
MartinReeves_2016S.stm,-1,0.019035060722640492
MartinSeligman_2004.stm,-1,0.019035060722640492
MartinVilleneuve_2013.stm,11,0.021064375005790892
MarvinMinsky_2003.stm,0,0.019035060722640492
MarwaAlSabouni_2016V.stm,1,0.021523210421817093
MaryBassett_2015P.stm,32,hiv
MaryJepsen_2013.stm,7,brain
MarynMcKenna_2015.stm,-1,0.019035060722640492
MaryNorris_2016.stm,-1,0.019035060722640492
MaryRoach_2009.stm,-1,0.019035060722640492
MaryRobinson_2015W.stm,-1,0.019035060722640492
MassimoBanzi_2012G.stm,-1,0.019035060722640492
MathiasJud_2015G.stm,-1,0.019035060722640492
MathieuLehanneur_2009G.stm,7,brain
MattCutts_2011U.stm,-1,0.019035060722640492
MatthewCarter_2014.stm,-1,0.019035060722640492
MatthewChilds_2009U.stm,-1,0.019035060722640492
MatthewOReilly_2014S.stm,0,0.019035060722640492
MatthewWilliams_2015X.stm,-1,0.019035060722640492
MatthieuRicard_2004.stm,36,0.019341585173316998
MatthieuRicard_2014G.stm,-1,0.019035060722640492
MattKenyon_2015U.stm,1,0.021523210421817093
MattKillingsworth_2011X.stm,26,compassion
MattMills_2012G.stm,12,robot
MattRidley_2010G.stm,5,0.023080628427246706
MauriceConti_2016X.stm,-1,0.019035060722640492
MaurizioSeracini_2012G.stm,11,0.021064375005790892
MaxLittle_2012G.stm,-1,0.019035060722640492
MayaBeiser_2011.stm,6,music
MayaPenn_2013W.stm,-1,0.019035060722640492
MayElKhalil_2013G.stm,30,0.028466313189446618
MaysoonZayid_2013W.stm,8,0.0243782331085516
MazJobrani_2010G.stm,1,0.021523210421817093
MazJobrani_2012S.stm,1,0.021523210421817093
McKennaPope_2013Y.stm,-1,0.019035060722640492
MeaghanRamsey_2014S.stm,8,0.0243782331085516
MechaiViravaidya_2010X.stm,-1,0.019035060722640492
MeeraVijayann_2014X.stm,14,women
MeganKamerick_2011X.stm,14,women
MeganPhelpsRoper_2017S.stm,-1,0.019035060722640492
MeganWashington_2014X.stm,-1,0.019035060722640492
MegJay_2013.stm,-1,0.019035060722640492
MehdiOrdikhaniSeyedlar_2017.stm,7,brain
MeklitHadero_2015F.stm,6,music
MelatiWijsen_2015G.stm,19,water
MelindaGates_2010X.stm,33,0.019935250183761348
MelindaGates_2012X.stm,-1,0.019035060722640492
MelissaFleming_2014G.stm,1,0.021523210421817093
MelissaFleming_2015X.stm,1,0.021523210421817093
MelissaMarshall_2012G.stm,-1,0.019035060722640492
MelissaWalker_2015P.stm,-1,0.019035060722640492
MellodyHobson_2014.stm,15,0.023368977971229624
MelvinRussell_2015X.stm,-1,0.019035060722640492
MemoryBanda_2015W.stm,-1,0.019035060722640492
MenaTrott_2006.stm,15,0.023368977971229624
MeronGribetz_2016.stm,31,0.020947818528991302
MiaBirdsong_2015W.stm,33,0.019935250183761348
MichaelAnti_2012G.stm,5,0.023080628427246706
MichaelArcher_2013X.stm,-1,0.019035060722640492
MichaelBierut_2017S.stm,-1,0.019035060722640492
MichaelBodekaer_2015X.stm,16,students
MichaelBotticelli_2016X.stm,-1,0.019035060722640492
MichaelDickinson_2013X.stm,28,bees
MichaelGreen_2013.stm,17,0.022909609567450247
MichaelGreen_2014G.stm,5,0.023080628427246706
MichaelGreen_2015G.stm,5,0.023080628427246706
MichaelHansmeyer_2012G.stm,9,0.020598365209050628
MichaelKimmel_2015W.stm,14,women
MichaelMcDaniel_2012X.stm,-1,0.019035060722640492
MichaelMerzenich_2004.stm,7,brain
MichaelMetcalfe_2013S.stm,33,0.019935250183761348
MichaelMetcalfe_2015S.stm,10,0.021692012937537072
MichaelMilken_2001.stm,-1,0.019035060722640492
MichaelMoschen_2002.stm,6,music
MichaelMurphy_2016.stm,-1,0.019035060722640492
MichaelNorton_2011X.stm,-1,0.019035060722640492
MichaelPatrickLynch_2017.stm,21,data
MichaelPawlyn_2010S.stm,-1,0.019035060722640492
MichaelPollan_2007.stm,17,0.022909609567450247
MichaelPorter_2013G.stm,-1,0.019035060722640492
MichaelPritchard_2009G.stm,-1,0.019035060722640492
MichaelRubinstein_2014X.stm,-1,0.019035060722640492
MichaelSandel_2010.stm,-1,0.019035060722640492
MichaelSandel_2013G.stm,20,0.01966286733586073
MichaelShellenberger_2016T.stm,10,0.021692012937537072
MichaelShermer_2006.stm,-1,0.019035060722640492
MichaelShermer_2010.stm,-1,0.019035060722640492
MichaelTilsonThomas_2012.stm,-1,0.019035060722640492
MicheleLSullivan_2016W.stm,8,0.0243782331085516
MichelLaberge_2014.stm,10,0.021692012937537072
MichelleObama_2009P.stm,-1,0.019035060722640492
MickCornett_2013P.stm,5,0.023080628427246706
MickEbeling_2011A.stm,-1,0.019035060722640492
MickMountz_2011X.stm,-1,0.019035060722640492
MiguelNicolelis_2012P.stm,7,brain
MiguelNicolelis_2014G.stm,7,brain
MihalyCsikszentmihalyi_2004.stm,-1,0.019035060722640492
MikeBiddle_2011G.stm,19,water
MikedeGruy_2010Z.stm,3,0.02273409523090512
MikeMatas_2011.stm,31,0.020947818528991302
MikeRowe_2008P.stm,17,0.022909609567450247
MikeVelings_2015Z.stm,29,food
MikkoHypponen_2011G.stm,-1,0.019035060722640492
MikkoHypponen_2011X.stm,24,0.020450760424449394
MikkoHypponen_2013X.stm,24,0.020450760424449394
MilehaSoneji_2015X.stm,-1,0.019035060722640492
MiltonGlaser_1998.stm,11,0.021064375005790892
MinaBissell_2012G.stm,9,0.020598365209050628
MirandaWang_2013.stm,19,water
MiriamZoilaPerez_2016W.stm,-1,0.019035060722640492
MiruKim_2008P.stm,-1,0.019035060722640492
MishaGlenny_2009G.stm,-1,0.019035060722640492
MishaGlenny_2011G.stm,24,0.020450760424449394
MitchellBesser_2010G.stm,32,hiv
MitchellJoachim_2010.stm,-1,0.019035060722640492
MitchResnick_2012X.stm,34,0.019782125933178383
MohamedAli_2013Z.stm,1,0.021523210421817093
MollyCrockett_2012S.stm,7,brain
MollyStevens_2013G.stm,9,0.020598365209050628
MollyWinter_2016X.stm,19,water
MonaChalabi_2017S.stm,5,0.023080628427246706
MonicaAraya_2016T.stm,10,0.021692012937537072
MonicaByrne_2016.stm,-1,0.019035060722640492
MonicaLewinsky_2015.stm,-1,0.019035060722640492
MonikaBulaj_2011G.stm,1,0.021523210421817093
MorganaBailey_2014S.stm,-1,0.019035060722640492
MorganSpurlock_2011.stm,-1,0.019035060722640492
MosheSafdie_2002.stm,4,0.023488113470486138
MosheSafdie_2014U.stm,4,0.023488113470486138
MosheSzyf_2016X.stm,-1,0.019035060722640492
Mundano_2014U.stm,-1,0.019035060722640492
MunirVirani_2012S.stm,17,0.022909609567450247
MurrayGellMannLANGUAGE_2007.stm,-1,0.019035060722640492
MurrayGellMann_2007.stm,2,0.022567121192084903
MurrayGellMann_Language_2007.stm,-1,0.019035060722640492
MustafaAkyol_2011X.stm,1,0.021523210421817093
MyriamSidibe_2014S.stm,0,0.019035060722640492
MyshkinIngawale_2012U.stm,-1,0.019035060722640492
NadiaAlSakkaf_2011G.stm,1,0.021523210421817093
NadiaLopez_2015P.stm,16,students
NadineBurkeHarris_2014P.stm,0,0.019035060722640492
NaginCox_2016X.stm,2,0.022567121192084903
NaifAlMutawa_2010G.stm,-1,0.019035060722640492
NaliniNadkarni_2009.stm,17,0.022909609567450247
NaliniNadkarni_2010U.stm,17,0.022909609567450247
NancyEtcoff_2004.stm,26,compassion
NancyFrates_2014X.stm,-1,0.019035060722640492
NancyKanwisher_2014.stm,7,brain
NancyLublin_2015W.stm,-1,0.019035060722640492
NandanNilekani_2009.stm,-1,0.019035060722640492
NaomiKlein_2010W.stm,19,water
NaomiOreskes_2014S.stm,-1,0.019035060722640492
NatalieJeremijenko_2009P.stm,0,0.019035060722640492
NatalieMacMaster_2003.stm,8,0.0243782331085516
NatalieMerchant_2010.stm,18,0.02013792978098837
NataliePanek_2015X.stm,2,0.022567121192084903
NatashaHurleyWalker_2016X.stm,2,0.022567121192084903
NatashaTsakos_2009.stm,-1,0.019035060722640492
NateSilver_2009.stm,-1,0.019035060722640492
NateSilver_2009A.stm,-1,0.019035060722640492
NathalieCabrol_2015.stm,2,0.022567121192084903
NathalieMiebach_2011G.stm,-1,0.019035060722640492
NathanielKahn_2002.stm,-1,0.019035060722640492
NathanMyhrvold_2007.stm,17,0.022909609567450247
NathanMyhrvold_2010.stm,0,0.019035060722640492
NathanMyhrvold_2011U.stm,29,food
NathanWolfe_2009.stm,32,hiv
NathanWolfe_2012U.stm,3,0.02273409523090512
NaviRadjou_2014G.stm,-1,0.019035060722640492
NeginFarsad_2016U.stm,-1,0.019035060722640492
NehaNarula_2016S.stm,-1,0.019035060722640492
NeilBurgess_2011S.stm,7,brain
NeilGershenfeld_2006.stm,25,0.019679976280056143
NeilHarbisson_2012G.stm,7,brain
NeilMacGregor_2011G.stm,1,0.021523210421817093
NeilPasricha_2010X.stm,8,0.0243782331085516
NeilTurok_2008.stm,23,0.0226992155543412
NeriOxman_2015.stm,9,0.020598365209050628
NewtonAduaka_2007G.stm,11,0.021064375005790892
NgoziOkonjoIweala_2007.stm,13,africa
NgoziOkonjoIweala_2007G.stm,13,africa
NgoziOkonjoIweala_2016T.stm,13,africa
NiallFerguson_2011G.stm,5,0.023080628427246706
NicholasChristakis_2010.stm,-1,0.019035060722640492
NicholasChristakis_2010S.stm,-1,0.019035060722640492
NicholasNegroponte_1984.stm,-1,0.019035060722640492
NicholasNegroponte_2006.stm,31,0.020947818528991302
NicholasNegroponte_2007P.stm,-1,0.019035060722640492
NicholasNegroponte_2008.stm,-1,0.019035060722640492
NicholasNegroponte_2014.stm,31,0.020947818528991302
NickBostrom_2005G.stm,-1,0.019035060722640492
NickBostrom_2015.stm,-1,0.019035060722640492
NickHanauer_2014S.stm,22,0.020501274258659642
NickSears_2007.stm,2,0.022567121192084903
NickVeasey_2009G.stm,-1,0.019035060722640492
NicMarks_2010G.stm,-1,0.019035060722640492
NicolasPerony_2013X.stm,-1,0.019035060722640492
NicoleParis_2015Y.stm,6,music
NielsDiffrient_2002.stm,-1,0.019035060722640492
NielsDiffrient_2002a.stm,-1,0.019035060722640492
NigelMarsh_2010X.stm,22,0.020501274258659642
NikolaiBegg_2013X.stm,6,music
NiloferMerchant_2013.stm,0,0.019035060722640492
NinaFedoroff_2016X.stm,0,0.019035060722640492
NinaJablonski_2009.stm,27,0.021257480980978592
NinaTandon_2011U.stm,9,0.020598365209050628
NinaTandon_2012G.stm,0,0.019035060722640492
NirmalyaKumar_2012X.stm,5,0.023080628427246706
NizarIbrahim_2014Y.stm,27,0.021257480980978592
NoahFeldman_2003.stm,1,0.021523210421817093
NoahWilsonRich_2012X.stm,28,bees
NoelMerz_2011X.stm,0,0.019035060722640492
NonnydelaPena_2015W.stm,-1,0.019035060722640492
NoraYorkWHATIWANT_2006S.stm,18,0.02013792978098837
NoreenaHertz_2010S.stm,-1,0.019035060722640492
NormanFoster_2007P.stm,4,0.023488113470486138
NormanLear_2016.stm,-1,0.019035060722640492
NormanSpack_2013X.stm,-1,0.019035060722640492
NoyThrupkaew_2015.stm,8,0.0243782331085516
NuclearDebate_2010.stm,10,0.021692012937537072
OdedShoseyov_2016S.stm,9,0.020598365209050628
OKGo_2017.stm,-1,0.019035060722640492
OlafurEliasson_2009.stm,-1,0.019035060722640492
OleScheeren_2015G.stm,4,0.023488113470486138
OliverSacks_2009.stm,7,brain
OlivierScalabre_2016S.stm,5,0.023080628427246706
